product_key,Category,Category_Group,Unit_Price,price_tier
3838,books_technical,Books & Media,99.0,Medium
3839,auto,Auto & Industrial,107.9,High
3840,fashion_bags_accessories,Fashion & Accessories,23.99,Medium
3841,books_technical,Books & Media,42.9,Medium
3842,cool_stuff,Other,49.0,Medium
3843,signaling_and_security,Other,29.5,Medium
3844,home_construction,Other,424.2,High
3845,housewares,Home & Living,49.445,Medium
3846,small_appliances,Other,35.73,Medium
3847,housewares,Home & Living,18.26,Low
3848,computers_accessories,Electronics,45.9,Medium
3849,housewares,Home & Living,57.9,Medium
3850,garden_tools,Home & Living,19.99,Low
3851,cool_stuff,Other,66.89,Medium
3852,market_place,Other,143.8,High
3853,bed_bath_table,Home & Living,91.4,Medium
3854,home_construction,Other,239.9,High
3855,telephony,Electronics,31.9,Medium
3856,auto,Auto & Industrial,161.0,High
3857,stationery,Other,118.5,High
3858,bed_bath_table,Home & Living,61.5,Medium
3859,garden_tools,Home & Living,37.55,Medium
3860,telephony,Electronics,15.0,Low
3861,perfumery,Other,479.82,High
3862,cool_stuff,Other,265.0,High
3863,health_beauty,Health & Beauty,760.0,High
3864,consoles_games,Electronics,214.9,High
3865,home_appliances_2,Other,109.9,High
3866,computers_accessories,Electronics,102.95,High
3867,housewares,Home & Living,65.0,Medium
3868,food,Other,157.41,High
3869,health_beauty,Health & Beauty,139.0,High
3870,toys,Toys & Games,59.99,Medium
3871,auto,Auto & Industrial,28.12,Medium
3872,fashion_bags_accessories,Fashion & Accessories,29.7,Medium
3873,sports_leisure,Sports & Leisure,16.99,Low
3874,toys,Toys & Games,98.9,Medium
3875,sports_leisure,Sports & Leisure,76.9,Medium
3876,health_beauty,Health & Beauty,94.0,Medium
3877,auto,Auto & Industrial,42.01,Medium
3878,telephony,Electronics,55.91,Medium
3879,baby,Other,69.99,Medium
3880,sports_leisure,Sports & Leisure,43.9,Medium
3881,auto,Auto & Industrial,207.9,High
3882,home_confort,Other,149.99,High
3883,auto,Auto & Industrial,48.9,Medium
3884,computers_accessories,Electronics,690.0,High
3885,watches_gifts,Fashion & Accessories,238.9,High
3886,computers_accessories,Electronics,175.5,High
3887,housewares,Home & Living,161.9,High
3888,audio,Other,168.0,High
3889,construction_tools_lights,Other,44.9,Medium
3890,fashion_shoes,Fashion & Accessories,49.9,Medium
3891,perfumery,Other,194.99,High
3892,health_beauty,Health & Beauty,314.97,High
3893,cool_stuff,Other,169.0,High
3894,computers_accessories,Electronics,28.3,Medium
3895,office_furniture,Other,78.99,Medium
3896,fashion_bags_accessories,Fashion & Accessories,41.9,Medium
3897,cool_stuff,Other,350.0,High
3898,fashion_bags_accessories,Fashion & Accessories,62.9,Medium
3899,luggage_accessories,Other,149.9,High
3900,toys,Toys & Games,237.99,High
3901,consoles_games,Electronics,249.9,High
3902,consoles_games,Electronics,69.99,Medium
3903,furniture_decor,Home & Living,112.99,High
3904,Uncategorized,Other,118.0,High
3905,small_appliances,Other,19.13,Low
3906,luggage_accessories,Other,36.0,Medium
3907,computers_accessories,Electronics,101.34,High
3908,auto,Auto & Industrial,51.49,Medium
3909,sports_leisure,Sports & Leisure,110.77,High
3910,furniture_decor,Home & Living,14.99,Low
3911,sports_leisure,Sports & Leisure,112.49,High
3912,housewares,Home & Living,85.39,Medium
3913,computers_accessories,Electronics,108.0,High
3914,garden_tools,Home & Living,114.9,High
3915,bed_bath_table,Home & Living,46.9,Medium
3916,housewares,Home & Living,25.9225,Medium
3917,housewares,Home & Living,32.99,Medium
3918,cool_stuff,Other,186.9,High
3919,health_beauty,Health & Beauty,548.0,High
3920,computers_accessories,Electronics,1189.0,High
3921,watches_gifts,Fashion & Accessories,59.9,Medium
3922,perfumery,Other,24.8,Medium
3923,kitchen_dining_laundry_garden_furniture,Other,48.0,Medium
3924,fixed_telephony,Other,16.99,Low
3925,food,Other,162.0,High
3926,home_appliances_2,Other,1054.0,High
3927,housewares,Home & Living,18.8,Low
3928,food,Other,99.0,Medium
3929,office_furniture,Other,154.99,High
3930,Uncategorized,Other,24.99,Medium
3931,housewares,Home & Living,29.6,Medium
3932,watches_gifts,Fashion & Accessories,128.9,High
3933,food,Other,56.0,Medium
3934,drinks,Food & Drink,15.49,Low
3935,home_confort,Other,84.0,Medium
3936,sports_leisure,Sports & Leisure,130.0,High
3937,home_appliances,Other,16.3,Low
3938,construction_tools_construction,Other,118.89,High
3939,home_appliances,Other,59.19,Medium
3940,telephony,Electronics,60.0,Medium
3941,health_beauty,Health & Beauty,68.0,Medium
3942,home_confort,Other,149.0,High
3943,stationery,Other,136.0,High
3944,toys,Toys & Games,144.0,High
3945,costruction_tools_garden,Other,10.91,Low
3946,toys,Toys & Games,78.45,Medium
3947,perfumery,Other,43.800000000000004,Medium
3948,furniture_decor,Home & Living,67.9,Medium
3949,bed_bath_table,Home & Living,82.95,Medium
3950,housewares,Home & Living,74.9,Medium
3951,auto,Auto & Industrial,229.9,High
3952,bed_bath_table,Home & Living,245.9,High
3953,sports_leisure,Sports & Leisure,15.0,Low
3954,baby,Other,907.9,High
3955,books_general_interest,Books & Media,149.0,High
3956,luggage_accessories,Other,86.25,Medium
3957,stationery,Other,199.99,High
3958,health_beauty,Health & Beauty,20.99,Medium
3959,auto,Auto & Industrial,450.0,High
3960,toys,Toys & Games,35.09,Medium
3961,furniture_decor,Home & Living,32.132,Medium
3962,sports_leisure,Sports & Leisure,33.5,Medium
3963,health_beauty,Health & Beauty,25.5,Medium
3964,toys,Toys & Games,74.8,Medium
3965,books_technical,Books & Media,35.0,Medium
3966,computers_accessories,Electronics,60.99,Medium
3967,health_beauty,Health & Beauty,121.35,High
3968,housewares,Home & Living,329.0,High
3969,computers_accessories,Electronics,41.56,Medium
3970,small_appliances,Other,104.9,High
3971,home_construction,Other,119.99,High
3972,bed_bath_table,Home & Living,75.27,Medium
3973,costruction_tools_tools,Other,149.9,High
3974,baby,Other,1049.0,High
3975,electronics,Electronics,48.94,Medium
3976,garden_tools,Home & Living,175.0,High
3977,fashion_childrens_clothes,Other,34.99,Medium
3978,auto,Auto & Industrial,112.33,High
3979,health_beauty,Health & Beauty,84.49,Medium
3980,sports_leisure,Sports & Leisure,1299.99,High
3981,telephony,Electronics,107.53,High
3982,perfumery,Other,95.95,Medium
3983,auto,Auto & Industrial,64.9,Medium
3984,housewares,Home & Living,5.5,Low
3985,cool_stuff,Other,325.0,High
3986,pet_shop,Other,13.99,Low
3987,perfumery,Other,306.16,High
3988,construction_tools_construction,Other,293.0,High
3989,stationery,Other,61.97,Medium
3990,computers_accessories,Electronics,229.0,High
3991,small_appliances,Other,329.9,High
3992,construction_tools_safety,Auto & Industrial,1235.99,High
3993,auto,Auto & Industrial,107.0,High
3994,housewares,Home & Living,151.9,High
3995,health_beauty,Health & Beauty,93.99,Medium
3996,perfumery,Other,18.99,Low
3997,watches_gifts,Fashion & Accessories,178.98,High
3998,perfumery,Other,53.78,Medium
3999,consoles_games,Electronics,72.0,Medium
4000,computers_accessories,Electronics,19.69,Low
4001,health_beauty,Health & Beauty,64.42,Medium
4002,health_beauty,Health & Beauty,619.9,High
4003,home_appliances,Other,47.25,Medium
4004,sports_leisure,Sports & Leisure,31.9,Medium
4005,auto,Auto & Industrial,134.49,High
4006,sports_leisure,Sports & Leisure,339.99,High
4007,perfumery,Other,44.0,Medium
4008,watches_gifts,Fashion & Accessories,62.83,Medium
4009,baby,Other,299.9,High
4010,health_beauty,Health & Beauty,215.9,High
4011,auto,Auto & Industrial,58.5,Medium
4012,computers_accessories,Electronics,359.91,High
4013,electronics,Electronics,11.99,Low
4014,small_appliances,Other,20.9,Medium
4015,bed_bath_table,Home & Living,43.95,Medium
4016,cool_stuff,Other,14.49,Low
4017,luggage_accessories,Other,129.5,High
4018,housewares,Home & Living,52.09,Medium
4019,housewares,Home & Living,1326.0,High
4020,pet_shop,Other,135.0,High
4021,sports_leisure,Sports & Leisure,219.89999999999998,High
4022,books_general_interest,Books & Media,139.9,High
4023,computers_accessories,Electronics,1180.95,High
4024,auto,Auto & Industrial,116.36,High
4025,kitchen_dining_laundry_garden_furniture,Other,120.0,High
4026,health_beauty,Health & Beauty,108.99,High
4027,fashion_shoes,Fashion & Accessories,98.7,Medium
4028,air_conditioning,Other,139.0,High
4029,computers,Other,1349.99,High
4030,pet_shop,Other,19.9,Low
4031,toys,Toys & Games,63.94499999999999,Medium
4032,watches_gifts,Fashion & Accessories,229.99,High
4033,luggage_accessories,Other,71.99,Medium
4034,office_furniture,Other,176.97,High
4035,construction_tools_safety,Auto & Industrial,403.9,High
4036,watches_gifts,Fashion & Accessories,278.5,High
4037,watches_gifts,Fashion & Accessories,629.0,High
4038,auto,Auto & Industrial,209.0,High
4039,audio,Other,189.0,High
4040,furniture_decor,Home & Living,58.55,Medium
4041,computers_accessories,Electronics,1699.0,High
4042,fixed_telephony,Other,30.9,Medium
4043,housewares,Home & Living,299.9,High
4044,audio,Other,15.9,Low
4045,bed_bath_table,Home & Living,62.17,Medium
4046,housewares,Home & Living,35.99,Medium
4047,fixed_telephony,Other,408.99,High
4048,garden_tools,Home & Living,174.8,High
4049,small_appliances,Other,359.9,High
4050,housewares,Home & Living,49.77,Medium
4051,home_appliances,Other,40.4,Medium
4052,housewares,Home & Living,66.6,Medium
4053,baby,Other,2218.0,High
4054,bed_bath_table,Home & Living,278.6,High
4055,health_beauty,Health & Beauty,287.7,High
4056,Uncategorized,Other,75.77,Medium
4057,pet_shop,Other,61.9,Medium
4058,cool_stuff,Other,39.0,Medium
4059,watches_gifts,Fashion & Accessories,307.95,High
4060,small_appliances,Other,349.0,High
4061,bed_bath_table,Home & Living,25.9,Medium
4062,bed_bath_table,Home & Living,86.3,Medium
4063,agro_industry_and_commerce,Other,228.0,High
4064,baby,Other,147.99,High
4065,stationery,Other,194.0,High
4066,furniture_decor,Home & Living,117.4,High
4067,cool_stuff,Other,699.9,High
4068,telephony,Electronics,159.0,High
4069,auto,Auto & Industrial,335.9,High
4070,sports_leisure,Sports & Leisure,999.99,High
4071,watches_gifts,Fashion & Accessories,1549.0,High
4072,stationery,Other,85.5,Medium
4073,health_beauty,Health & Beauty,226.8,High
4074,health_beauty,Health & Beauty,145.49,High
4075,perfumery,Other,55.49,Medium
4076,housewares,Home & Living,1009.9,High
4077,sports_leisure,Sports & Leisure,545.0,High
4078,auto,Auto & Industrial,8.7,Low
4079,auto,Auto & Industrial,16.533333333333335,Low
4080,perfumery,Other,136.0,High
4081,small_appliances,Other,635.9,High
4082,stationery,Other,25.0,Medium
4083,sports_leisure,Sports & Leisure,73.8,Medium
4084,health_beauty,Health & Beauty,29.49,Medium
4085,bed_bath_table,Home & Living,167.9,High
4086,fashion_bags_accessories,Fashion & Accessories,180.0,High
4087,health_beauty,Health & Beauty,103.5,High
4088,watches_gifts,Fashion & Accessories,492.04,High
4089,sports_leisure,Sports & Leisure,335.21,High
4090,computers_accessories,Electronics,669.0,High
4091,watches_gifts,Fashion & Accessories,246.9,High
4092,garden_tools,Home & Living,68.5,Medium
4093,computers_accessories,Electronics,64.45,Medium
4094,housewares,Home & Living,369.99,High
4095,fashion_bags_accessories,Fashion & Accessories,47.9,Medium
4096,garden_tools,Home & Living,324.3,High
4097,auto,Auto & Industrial,133.2,High
4098,telephony,Electronics,63.163333333333334,Medium
4099,books_technical,Books & Media,24.95,Medium
4100,cool_stuff,Other,450.0,High
4101,watches_gifts,Fashion & Accessories,215.0,High
4102,home_appliances,Other,69.0,Medium
4103,cool_stuff,Other,144.45,High
4104,baby,Other,20.0,Medium
4105,luggage_accessories,Other,799.0,High
4106,home_appliances,Other,29.0,Medium
4107,stationery,Other,45.97,Medium
4108,home_appliances,Other,194.25,High
4109,housewares,Home & Living,439.0,High
4110,computers_accessories,Electronics,955.0,High
4111,health_beauty,Health & Beauty,78.99,Medium
4112,Uncategorized,Other,158.9,High
4113,consoles_games,Electronics,37.9,Medium
4114,consoles_games,Electronics,84.99,Medium
4115,bed_bath_table,Home & Living,135.995,High
4116,perfumery,Other,46.20000000000001,Medium
4117,stationery,Other,81.0,Medium
4118,Uncategorized,Other,19.99,Low
4119,toys,Toys & Games,45.9,Medium
4120,housewares,Home & Living,53.489999999999995,Medium
4121,christmas_supplies,Other,95.0,Medium
4122,health_beauty,Health & Beauty,559.99,High
4123,costruction_tools_garden,Other,150.9,High
4124,auto,Auto & Industrial,270.0,High
4125,bed_bath_table,Home & Living,52.5,Medium
4126,sports_leisure,Sports & Leisure,127.99,High
4127,construction_tools_construction,Other,127.26,High
4128,housewares,Home & Living,148.7,High
4129,health_beauty,Health & Beauty,169.76,High
4130,costruction_tools_garden,Other,19.2,Low
4131,fashion_bags_accessories,Fashion & Accessories,52.65,Medium
4132,housewares,Home & Living,42.99,Medium
4133,health_beauty,Health & Beauty,259.99,High
4134,pet_shop,Other,168.49,High
4135,construction_tools_safety,Auto & Industrial,209.96,High
4136,small_appliances,Other,138.9,High
4137,toys,Toys & Games,55.5,Medium
4138,small_appliances,Other,45.0,Medium
4139,health_beauty,Health & Beauty,440.0,High
4140,sports_leisure,Sports & Leisure,22.33,Medium
4141,musical_instruments,Other,29.0,Medium
4142,bed_bath_table,Home & Living,45.8,Medium
4143,health_beauty,Health & Beauty,23.7,Medium
4144,computers_accessories,Electronics,96.99,Medium
4145,consoles_games,Electronics,20.0,Medium
4146,housewares,Home & Living,59.8,Medium
4147,furniture_decor,Home & Living,53.0,Medium
4148,perfumery,Other,14.1,Low
4149,furniture_living_room,Other,91.9,Medium
4150,home_appliances_2,Other,89.9,Medium
4151,art,Other,55.9,Medium
4152,perfumery,Other,152.15,High
4153,toys,Toys & Games,101.9,High
4154,perfumery,Other,206.67,High
4155,market_place,Other,14.9,Low
4156,bed_bath_table,Home & Living,84.45,Medium
4157,sports_leisure,Sports & Leisure,203.37,High
4158,furniture_decor,Home & Living,11.24,Low
4159,computers_accessories,Electronics,269.9,High
4160,pet_shop,Other,127.9,High
4161,construction_tools_lights,Other,40.0,Medium
4162,computers_accessories,Electronics,189.98,High
4163,bed_bath_table,Home & Living,229.99,High
4164,toys,Toys & Games,226.5,High
4165,pet_shop,Other,69.95,Medium
4166,home_appliances,Other,141.0,High
4167,furniture_decor,Home & Living,95.9,Medium
4168,computers_accessories,Electronics,47.879999999999995,Medium
4169,signaling_and_security,Other,74.9,Medium
4170,watches_gifts,Fashion & Accessories,315.9,High
4171,consoles_games,Electronics,65.0,Medium
4172,air_conditioning,Other,155.9,High
4173,musical_instruments,Other,70.0,Medium
4174,furniture_decor,Home & Living,97.81,Medium
4175,toys,Toys & Games,126.79,High
4176,pet_shop,Other,387.0,High
4177,musical_instruments,Other,749.9,High
4178,housewares,Home & Living,53.45,Medium
4179,computers_accessories,Electronics,28.5,Medium
4180,auto,Auto & Industrial,120.49,High
4181,toys,Toys & Games,182.9,High
4182,electronics,Electronics,99.0,Medium
4183,furniture_decor,Home & Living,117.56,High
4184,industry_commerce_and_business,Other,85.0,Medium
4185,furniture_decor,Home & Living,83.81,Medium
4186,bed_bath_table,Home & Living,87.5,Medium
4187,housewares,Home & Living,530.0,High
4188,housewares,Home & Living,68.95,Medium
4189,health_beauty,Health & Beauty,119.33,High
4190,sports_leisure,Sports & Leisure,52.0,Medium
4191,consoles_games,Electronics,535.0,High
4192,toys,Toys & Games,102.5,High
4193,consoles_games,Electronics,159.9,High
4194,pet_shop,Other,955.0,High
4195,sports_leisure,Sports & Leisure,119.34,High
4196,office_furniture,Other,109.9,High
4197,market_place,Other,95.9,Medium
4198,books_technical,Books & Media,33.0,Medium
4199,home_appliances,Other,25.49,Medium
4200,perfumery,Other,118.5,High
4201,fashion_bags_accessories,Fashion & Accessories,120.0,High
4202,books_imported,Other,125.0,High
4203,construction_tools_construction,Other,33.99,Medium
4204,construction_tools_safety,Auto & Industrial,29.9,Medium
4205,art,Other,110.0,High
4206,auto,Auto & Industrial,27.18,Medium
4207,bed_bath_table,Home & Living,41.8,Medium
4208,housewares,Home & Living,86.98,Medium
4209,garden_tools,Home & Living,83.5,Medium
4210,electronics,Electronics,35.0,Medium
4211,agro_industry_and_commerce,Other,849.98,High
4212,construction_tools_construction,Other,222.19,High
4213,Uncategorized,Other,148.0,High
4214,cool_stuff,Other,28.9,Medium
4215,computers,Other,1549.99,High
4216,musical_instruments,Other,279.0,High
4217,housewares,Home & Living,24.7,Medium
4218,sports_leisure,Sports & Leisure,150.99,High
4219,fashion_male_clothing,Fashion & Accessories,189.9,High
4220,fashion_bags_accessories,Fashion & Accessories,24.945,Medium
4221,perfumery,Other,103.49,High
4222,fixed_telephony,Other,60.0,Medium
4223,computers_accessories,Electronics,217.905,High
4224,health_beauty,Health & Beauty,168.5,High
4225,garden_tools,Home & Living,1250.0,High
4226,stationery,Other,399.0,High
4227,watches_gifts,Fashion & Accessories,153.9,High
4228,bed_bath_table,Home & Living,174.0,High
4229,health_beauty,Health & Beauty,15.9,Low
4230,Uncategorized,Other,179.8,High
4231,arts_and_craftmanship,Other,18.0,Low
4232,consoles_games,Electronics,159.49,High
4233,perfumery,Other,399.0,High
4234,sports_leisure,Sports & Leisure,1799.0,High
4235,pet_shop,Other,101.9,High
4236,toys,Toys & Games,69.89,Medium
4237,pet_shop,Other,102.9,High
4238,garden_tools,Home & Living,148.44,High
4239,health_beauty,Health & Beauty,779.89,High
